BuildingType,PrimaryPropertyType,Address,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ENERGYSTARScore,TotalGHGEmissions,TotalGHGEmissions_log,HasElectricity,HasNaturalGas,HasSteam
SPS-District K-12,K-12 School,3800 S.W. Findlay,SOUTHWEST,47.55257,-122.3783225,1964,1.0,2.0,39929.0,0.0,39929.0,K-12 School,K-12 School,39929.0,Parking,11745.0,82.0,47.18,3.874943997186725,1,1,0
NonResidential,Retail Store,520-530 Westlake Ave. North,LAKE UNION,47.62399,-122.33804,1964,1.0,2.0,45271.0,0.0,45271.0,Retail Store,Retail Store,45271.0,Parking,11745.0,57.0,82.72,4.427477897577799,1,1,0
NonResidential,Small- and Mid-Sized Office,123 N. 79th St.,NORTHWEST,47.68602,-122.35674,1960,1.0,1.0,21038.2,0.0,20804.25,Office,Office,23100.0,Parking,11745.0,97.0,32.63,3.515418525752178,1,1,0
NonResidential,Other,4427 CALIFORNIA AVE SW,SOUTHWEST,47.56398,-122.3783225,1920,1.0,1.0,31332.0,0.0,31332.0,Other,Other,31332.0,Parking,11745.0,73.0,24.91,3.2546289945740186,1,0,0
NonResidential,Distribution Center,660 S. Othello St.,GREATER DUWAMISH,47.53764,-122.3232,1960,1.0,1.0,119661.0,0.0,119661.0,Distribution Center,Distribution Center,118733.0,Parking,11745.0,97.0,5.44,1.8625285401162623,1,1,0
NonResidential,Other,1305 n.e. 45th  #101,NORTHEAST,47.66097,-122.3139,1921,1.0,3.0,29636.0,0.0,29636.0,"Multifamily Housing, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,25096.0,Multifamily Housing,4540.0,73.0,4.8,1.7578579175523736,1,0,0
NonResidential,Small- and Mid-Sized Office,2324 Eastlake Ave E,LAKE UNION,47.6404,-122.32553,1986,1.0,4.0,57432.0,21906.0,35526.0,"Office, Parking",Office,34160.0,Parking,19650.0,73.0,17.57,2.9215473753646144,1,0,0
NonResidential,Warehouse,2710 1st Ave S,GREATER DUWAMISH,47.57941,-122.3336,1926,1.0,2.0,21038.2,0.0,20804.25,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,15000.0,Office,5400.0,69.0,12.17,2.5779415157551897,1,1,0
Nonresidential COS,Other,10510 5th Ave NE,NORTH,47.70541,-122.32232,2005,1.0,1.0,30498.0,0.0,30498.0,Other - Recreation,Other - Recreation,30498.0,Parking,11745.0,73.0,80.19,4.396792086874355,1,1,0
NonResidential,Small- and Mid-Sized Office,1743 1st Ave S,GREATER DUWAMISH,47.58686,-122.33469,1927,1.0,1.0,22580.0,0.0,22580.0,Office,Office,22580.0,Parking,11745.0,90.0,9.65,2.365559892155434,1,1,0
NonResidential,Distribution Center,303 S River Street,GREATER DUWAMISH,47.54326,-122.33134,1969,1.0,1.0,71718.0,0.0,71718.0,Distribution Center,Distribution Center,71718.0,Parking,11745.0,97.0,3.5704999999999996,1.5195508068830703,1,0,0
NonResidential,Supermarket / Grocery Store,10002 AURORA AVE N,NORTHWEST,47.70224,-122.34409,1986,1.0,1.0,45155.0,0.0,45155.0,Supermarket/Grocery Store,Supermarket/Grocery Store,45155.0,Parking,11745.0,14.0,158.63,5.072858637276387,1,1,0
NonResidential,University,2120 S JACKSON ST,CENTRAL,47.5997,-122.30364,1974,1.0,4.0,114000.0,0.0,114000.0,College/University,College/University,114000.0,Parking,11745.0,73.0,109.71,4.706914169871375,1,1,0
NonResidential,Residence Hall,1315 NE Campus Parkway,NORTHEAST,47.65599,-122.31385,2009,1.0,7.0,192259.0,0.0,192259.0,"Residence Hall/Dormitory, Supermarket/Grocery Store",Residence Hall/Dormitory,188118.0,Supermarket/Grocery Store,7000.0,72.0,191.97,5.262534736408265,1,1,0
Nonresidential COS,Other,8729 15th Ave NW,BALLARD,47.6933,-122.37717,2009,1.0,1.0,21038.2,0.0,20804.25,Prison/Incarceration,Prison/Incarceration,14317.0,Parking,11745.0,73.0,23.0,3.1780538303479458,1,1,0
NonResidential,Warehouse,10020 Martin Luther King Jr Way S,SOUTHEAST,47.537451,-122.28841249999999,1988,1.0,2.0,45700.0,0.0,45700.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,293707.0,Parking,11745.0,97.0,15.5,2.803360380906535,1,1,0
NonResidential,Warehouse,7951 Second Avenue South,GREATER DUWAMISH,47.537451,-122.333,1966,1.0,1.0,32000.0,0.0,32000.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32040.0,Parking,11745.0,14.0,41.77,3.7558369222388173,1,1,0
NonResidential,Worship Facility,3400 62ND AVE SW,SOUTHWEST,47.57384,-122.3783225,1926,1.0,2.0,22128.0,0.0,22128.0,Worship Facility,Worship Facility,22128.0,Parking,11745.0,94.0,25.24,3.267284964075888,1,1,0
NonResidential,Large Office,1633 Westlake Avenue North,MAGNOLIA / QUEEN ANNE,47.63347,-122.34078,2000,1.0,4.0,191146.0,88607.50000000001,96254.0,"Office, Parking",Office,103000.0,Parking,80000.0,93.0,35.56,3.5989547465859495,1,0,0
NonResidential,Other,42nd Ave. SW and SW Alaska St.,SOUTHWEST,47.5596,-122.3783225,1987,1.0,6.0,146363.0,0.0,146363.0,Strip Mall,Strip Mall,146363.0,Parking,11745.0,73.0,325.94,5.7897766678230616,1,1,0
NonResidential,Other,325 5th Avenue North,MAGNOLIA / QUEEN ANNE,47.62147,-122.34817,1999,1.0,5.0,141718.0,0.0,141718.0,"Other - Entertainment/Public Assembly, Restaurant",Other - Entertainment/Public Assembly,134197.0,Restaurant,5803.0,73.0,341.23,5.835483025645868,1,1,0
NonResidential,Small- and Mid-Sized Office,2507 WESTERN AVE,DOWNTOWN,47.61402,-122.35016,1917,1.0,2.0,21600.0,0.0,21600.0,"Office, Other - Lodging/Residential",Office,14400.0,Other - Lodging/Residential,7200.0,73.0,29.62,3.4216533902295376,1,1,0
NonResidential,Other,7135 Sportsfield Drive NE,NORTHEAST,47.68109,-122.28841249999999,2009,1.0,1.0,72000.0,0.0,72000.0,Other - Recreation,Other - Recreation,72000.0,Parking,11745.0,73.0,67.65,4.229021132213981,1,1,0
NonResidential,K-12 School,1802 36TH AVE,CENTRAL,47.61791,-122.28841249999999,2009,1.0,2.0,28500.0,0.0,28500.0,K-12 School,K-12 School,31100.0,Parking,11745.0,92.0,28.64,3.389124800427886,1,1,0
NonResidential,Warehouse,6535 5th Place South,GREATER DUWAMISH,47.54491,-122.32758,1951,1.0,2.0,28032.0,0.0,28032.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30000.0,Parking,11745.0,52.0,46.61,3.8630428232064276,1,1,0
NonResidential,Small- and Mid-Sized Office,154 N 35TH ST,LAKE UNION,47.65186,-122.35531,1981,1.0,2.0,22388.0,0.0,22388.0,"Multifamily Housing, Office",Office,19600.0,Multifamily Housing,2788.0,73.0,9.46,2.347558458636777,1,1,0
NonResidential,Small- and Mid-Sized Office,2300 Eastlake Ave E,LAKE UNION,47.63995,-122.32557,1969,1.0,3.0,25912.0,7956.0,20804.25,"Office, Parking",Office,17332.0,Parking,9162.0,73.0,4.65,1.7316555451583497,1,0,0
NonResidential,Laboratory,960 Republican St.,LAKE UNION,47.62348,-122.33743,1928,1.0,3.0,55200.0,0.0,55200.0,"Data Center, Laboratory",Laboratory,54880.0,Data Center,583.3999999999996,73.0,269.71,5.601048137201335,1,1,0
NonResidential,Large Office,1325 4th Avenue,DOWNTOWN,47.60869,-122.33588,1960,1.0,12.450000000000045,298426.0,0.0,298426.0,"Office, Other - Education, Parking",Office,286538.0,Parking,95742.6500000001,79.0,564.2850000000001,6.3373279806556635,1,0,1
Nonresidential COS,Distribution Center,1529 Fourth Ave W,MAGNOLIA / QUEEN ANNE,47.63319,-122.36294,1921,1.0,3.0,23040.0,0.0,23040.0,Distribution Center,Distribution Center,23040.0,Parking,11745.0,73.0,3.5704999999999996,1.5195508068830703,1,0,0
NonResidential,Large Office,1000 Denny Way,LAKE UNION,47.61907,-122.33651,1929,1.0,8.0,287819.0,0.0,287819.0,"Data Center, Office, Other, Restaurant",Office,155985.0,Data Center,88350.0,73.0,349.07,5.858133134486126,1,1,0
NonResidential,Worship Facility,6801 Roosevelt Way NE,NORTHEAST,47.67842,-122.31949,1950,1.0,3.0,46485.0,0.0,46485.0,Worship Facility,Worship Facility,63922.0,Parking,11745.0,83.0,47.03,3.871825815676733,1,1,0
NonResidential,Other,600 Pine Street,DOWNTOWN,47.61289,-122.33531,1999,1.0,1.0,399875.050000001,0.0,339128.9,"Office, Other - Entertainment/Public Assembly, Other - Mall, Restaurant",Other - Mall,339005.65000000026,Other - Entertainment/Public Assembly,95742.6500000001,73.0,324.25,5.784594117392615,1,0,0
NonResidential,Small- and Mid-Sized Office,801 Third Ave.,DOWNTOWN,47.60431,-122.33335,1979,1.0,3.0,63990.0,26640.0,37350.0,"Office, Parking",Office,39000.0,Parking,26640.0,51.0,14.63,2.749192144433385,1,1,0
NonResidential,Retail Store,1907 3RD AVE,DOWNTOWN,47.61165,-122.34011,1916,1.0,2.0,25920.0,0.0,25920.0,Retail Store,Retail Store,25920.0,Parking,11745.0,14.0,3.5704999999999996,1.5195508068830703,1,0,0
NonResidential,Retail Store,4518 University Way NE,NORTHEAST,47.66188,-122.31279,1953,1.0,4.0,33910.0,0.0,33910.0,"Office, Retail Store",Retail Store,14585.0,Office,14462.0,75.0,38.21,3.6689318163042404,1,1,0
NonResidential,Warehouse,115 S Dawson St,GREATER DUWAMISH,47.55544,-122.33294,1960,1.0,1.0,25000.0,0.0,25000.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,24000.0,Office,1000.0,73.0,8.61,2.262804222982201,1,1,0
SPS-District K-12,K-12 School,3311 N.E. 60th,NORTHEAST,47.67184,-122.29221,2001,1.0,3.0,75174.0,0.0,75174.0,K-12 School,K-12 School,75174.0,Parking,11745.0,77.0,71.86,4.288539791580417,1,1,0
NonResidential,Senior Care Community,4700 Phinney Avenue North,Northwest,47.66312,-122.35311,1961,1.0,2.0,55974.0,0.0,55974.0,Senior Care Community,Senior Care Community,56000.0,Parking,11745.0,97.0,203.21,5.3191488761279695,1,1,0
NonResidential,Residence Hall,3715 W Stevens Way NE,NORTHEAST,47.65176,-122.30756,2009,1.0,1.0,97040.0,0.0,97040.0,Residence Hall/Dormitory,Residence Hall/Dormitory,97040.0,Parking,11745.0,69.0,62.41,4.14962157771194,1,1,0
NonResidential,Warehouse,4021 13th Avenue W.,MAGNOLIA / QUEEN ANNE,47.65649,-122.37507,1948,1.0,1.0,46970.0,0.0,46970.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,46970.0,Parking,11745.0,73.0,6.16,1.9685099809725544,1,0,0
SPS-District K-12,K-12 School,5215 46th Ave. S.,SOUTHEAST,47.55478,-122.28841249999999,1989,1.0,3.0,59955.0,0.0,59955.0,K-12 School,K-12 School,59955.0,Parking,11745.0,93.0,20.48,3.067122269640664,1,1,0
NonResidential,Small- and Mid-Sized Office,227 Westlake Ave N,LAKE UNION,47.62055,-122.33881,1999,1.0,4.0,38038.0,0.0,38038.0,"Office, Parking",Office,38038.0,Parking,19600.0,84.0,13.97,2.706048198431537,1,0,0
NonResidential,Retail Store,2922 6th Ave S,GREATER DUWAMISH,47.57667,-122.32542,1951,1.0,2.0,24000.0,0.0,24000.0,"Office, Retail Store",Retail Store,22740.0,Office,4860.0,73.0,40.94,3.7362400254737738,1,1,0
Nonresidential COS,Mixed Use Property,2700 Airport Way S,GREATER DUWAMISH,47.57918,-122.32075,1966,1.0,1.0,87458.0,0.0,87458.0,"Data Center, Distribution Center, Office, Other",Office,41097.0,Distribution Center,39772.0,73.0,270.63,5.604440846138421,1,1,0
NonResidential,Large Office,801 N 34th,LAKE UNION,47.64822,-122.34848,1999,1.0,3.0,280957.0,88607.50000000001,166128.0,"Data Center, Office, Parking, Restaurant",Office,152579.0,Parking,93893.0,96.0,94.47,4.558812062009942,1,1,0
Nonresidential COS,Office,1403 w howe,MAGNOLIA / QUEEN ANNE,47.63572,-122.37525,1952,1.0,1.0,21038.2,0.0,20804.25,Office,Office,14317.0,Parking,11745.0,75.0,3.5704999999999996,1.5195508068830703,1,0,0
NonResidential,Warehouse,821 SO BARTON ST,GREATER DUWAMISH,47.537451,-122.32137,2007,1.0,1.0,35289.0,0.0,35289.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,35289.0,Parking,11745.0,63.0,23.9,3.214867803470662,1,1,0
NonResidential,Large Office,1201 3rd ave,DOWNTOWN,47.60723,-122.33611,1988,1.0,12.450000000000045,399875.050000001,88607.50000000001,339128.9,"Office, Other, Parking, Restaurant",Office,339005.65000000026,Parking,95742.6500000001,92.0,564.2850000000001,6.3373279806556635,1,1,1
NonResidential,Large Office,600 University Street,DOWNTOWN,47.60967,-122.33229,1980,1.0,12.450000000000045,399875.050000001,0.0,339128.9,"Office, Other, Parking",Office,339005.65000000026,Parking,36606.0,96.0,216.43,5.381876959646967,1,1,0
NonResidential,Mixed Use Property,601 Westlake Ave N.,LAKE UNION,47.62497,-122.33883,2009,1.0,6.0,345290.0,85028.0,260262.0,"Data Center, Laboratory, Museum, Office, Other, Parking",Laboratory,151523.0,Office,95742.6500000001,73.0,564.2850000000001,6.3373279806556635,1,1,0
NonResidential,Other,13201 Aurora Avenue North,NORTHWEST,47.707374,-122.34659,1964,1.0,1.0,111900.0,0.0,111900.0,"Parking, Strip Mall",Strip Mall,124231.0,Parking,583.3999999999996,73.0,226.43,5.426842498736322,1,1,0
NonResidential,Hotel,206 Western Ave West,MAGNOLIA / QUEEN ANNE,47.62023,-122.35951,1998,1.0,6.0,155602.0,36744.0,118858.0,Hotel,Hotel,155602.0,Parking,11745.0,81.0,152.76,5.035392945221982,1,1,0
NonResidential,Small- and Mid-Sized Office,4701 University Way NE,NORTHEAST,47.66345,-122.3134,1957,1.0,1.0,27966.0,7004.0,20962.0,"Office, Parking",Office,20962.0,Parking,7004.0,58.0,7.67,2.1598687907924505,1,0,0
NonResidential,Warehouse,2454 OCCIDENTAL AVE S,GREATER DUWAMISH,47.58069,-122.3325,1988,1.0,1.0,51664.0,0.0,51664.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,51664.0,Parking,11745.0,73.0,66.77,4.216119619148022,1,1,0
NonResidential,Other,1207 S Jackson St,DOWNTOWN,47.59886,-122.31678,1991,1.0,2.0,47963.0,21384.0,26579.0,"Other - Mall, Parking",Other - Mall,29640.0,Parking,6000.0,73.0,298.91,5.703482429647199,1,1,0
NonResidential,Senior Care Community,1426 WESTERN AVE,DOWNTOWN,47.60898,-122.34213,1989,1.0,3.0,197395.0,88607.50000000001,41395.0,"Office, Other - Public Services, Personal Services (Health/Beauty, Dry Cleaning, etc), Senior Care Community",Senior Care Community,38800.0,Other - Public Services,3650.0,73.0,58.28,4.082271980987832,1,1,0
NonResidential,Retail Store,804 2nd Avenue,DOWNTOWN,47.60427,-122.33385,1906,1.0,2.0,46800.0,0.0,46800.0,"Office, Retail Store",Retail Store,36019.0,Office,10781.0,86.0,8.68,2.2700619012884857,1,0,0
NonResidential,Mixed Use Property,1300 N.E. 45Th Street,NORTHEAST,47.6616,-122.31393,1976,1.0,2.0,34948.0,15755.0,20804.25,"Bank Branch, Parking",Bank Branch,19183.0,Parking,19183.0,17.0,8.09,2.2071749081893874,1,0,0
NonResidential,Small- and Mid-Sized Office,225 Terry Avenue North,LAKE UNION,47.62028,-122.33717,2007,1.0,4.0,64596.0,24596.0,40000.0,"Office, Parking",Office,41591.0,Parking,21350.0,92.0,77.8,4.366912996863833,1,1,0
NonResidential,Large Office,1111 3rd Ave Suite 310,DOWNTOWN,47.60655,-122.33533,1980,1.0,12.450000000000045,399875.050000001,88607.50000000001,339128.9,"Office, Parking",Office,339005.65000000026,Parking,95742.6500000001,81.0,231.32,5.448115731636431,1,1,0
NonResidential,University,3469 3rd Ave. W,MAGNOLIA / QUEEN ANNE,47.65147,-122.36122,1980,1.0,2.0,52611.0,0.0,52611.0,College/University,College/University,52611.0,Parking,11745.0,73.0,104.26,4.656433479925633,1,1,0
NonResidential,Small- and Mid-Sized Office,4907 25th Ave NE,NORTHEAST,47.66461,-122.30142,1989,1.0,2.0,21038.2,0.0,20804.25,Office,Office,25021.0,Parking,11745.0,16.0,13.91,2.702032128776647,1,1,0
NonResidential,Distribution Center,2700 4th Ave S,GREATER DUWAMISH,47.5794,-122.32848,1928,1.0,2.0,56876.0,0.0,56876.0,"Distribution Center, Office, Retail Store",Distribution Center,48400.0,Office,4276.0,73.0,48.5,3.901972669574645,1,1,0
NonResidential,Small- and Mid-Sized Office,2611 NE 125th St,NORTH,47.707374,-122.29966,1931,1.0,2.0,37500.0,0.0,37500.0,Office,Office,37500.0,Parking,11745.0,58.0,44.26,3.8124236402053913,1,1,0
NonResidential,Mixed Use Property,3031 S WALDEN ST,SOUTHEAST,47.57256,-122.29265,1990,1.0,2.0,47560.0,0.0,47560.0,"Distribution Center, Non-Refrigerated Warehouse, Office",Distribution Center,23146.0,Non-Refrigerated Warehouse,15724.0,80.0,33.23,3.533102452542094,1,1,0
NonResidential,Other,600 1st Ave N,MAGNOLIA / QUEEN ANNE,47.62476,-122.35521,1994,1.0,2.0,81336.0,0.0,81336.0,Lifestyle Center,Lifestyle Center,81385.0,Parking,11745.0,73.0,270.17,5.602745930478429,1,1,0
NonResidential,Worship Facility,4505 16TH AVE NE,NORTHEAST,47.66182,-122.31113,1952,1.0,2.0,56772.0,0.0,56772.0,Worship Facility,Worship Facility,56772.0,Parking,11745.0,46.0,84.57,4.449334754429963,1,1,0
NonResidential,Large Office,1215 4th Avenue,DOWNTOWN,47.60765,-122.3348,1970,1.0,12.450000000000045,399875.050000001,0.0,339128.9,"Office, Other - Restaurant/Bar, Other - Technology/Science, Parking",Office,339005.65000000026,Parking,65451.0,43.0,426.39,6.057696945325412,1,1,0
NonResidential,Other,704 Terry Ave,EAST,47.60709,-122.32416,1951,1.0,1.0,47699.0,0.0,47699.0,"Museum, Parking",Museum,47000.0,Parking,583.3999999999996,73.0,564.2850000000001,6.3373279806556635,1,1,1
NonResidential,Retail Store,2001 3RD AVENUE,DOWNTOWN,47.61236,-122.34144,1919,1.0,2.0,25920.0,0.0,25920.0,Retail Store,Retail Store,38880.0,Parking,11745.0,93.0,13.71,2.688527534613346,1,1,0
NonResidential,Retail Store,3627 1ST AVE S,GREATER DUWAMISH,47.57044,-122.33475,1954,1.0,2.0,21900.0,0.0,21900.0,Retail Store,Retail Store,21900.0,Parking,11745.0,40.0,42.66,3.7764323511217976,1,1,0
NonResidential,Hotel,700 3rd Ave,DOWNTOWN,47.60376,-122.33194,1916,1.0,10.0,104352.0,0.0,104352.0,Hotel,Hotel,104352.0,Parking,11745.0,39.0,349.32,5.858847022493143,1,1,1
NonResidential,Mixed Use Property,1616 Eastlake Ave. E,LAKE UNION,47.63451,-122.32505,2002,1.0,5.0,251827.0,88607.50000000001,138509.0,"Laboratory, Office, Parking",Parking,113318.0,Laboratory,84000.0,73.0,564.2850000000001,6.3373279806556635,1,1,0
NonResidential,Small- and Mid-Sized Office,1419 Elliott Ave West,MAGNOLIA / QUEEN ANNE,47.63063,-122.37428,1979,1.0,2.0,43016.0,5400.0,37616.0,Office,Office,43016.0,Parking,11745.0,97.0,60.57,4.120174738923119,1,1,0
NonResidential,Other,1501 7th Ave,DOWNTOWN,47.61185,-122.33421,1996,1.0,4.0,267335.0,88607.50000000001,100375.0,"Movie Theater, Other - Restaurant/Bar, Parking",Parking,166960.0,Movie Theater,69947.0,73.0,147.75,5.002267044425739,1,1,0
NonResidential,Refrigerated Warehouse,4604 4th Ave S,GREATER DUWAMISH,47.56173,-122.32885,1967,1.0,1.0,27263.0,0.0,27263.0,"Office, Other, Refrigerated Warehouse",Refrigerated Warehouse,22000.0,Other,2700.0,73.0,17.22,2.9025198918318122,1,0,0
NonResidential,Small- and Mid-Sized Office,220 S Dawson St,GREATER DUWAMISH,47.5563,-122.33186,1948,1.0,1.0,53620.0,0.0,53620.0,Office,Office,53620.0,Parking,11745.0,86.0,22.12,3.1406980438041767,1,1,0
NonResidential,Residence Hall,4538 18th AVE NE,NORTHEAST,47.66238,-122.30801,1976,1.0,3.0,33448.0,0.0,33448.0,Residence Hall/Dormitory,Residence Hall/Dormitory,33448.0,Parking,11745.0,78.0,6.96,2.0744289998562917,1,0,0
NonResidential,Medical Office,509 Olive Way,DOWNTOWN,47.6129,-122.33684,1925,1.0,12.450000000000045,363934.0,28870.0,335064.0,"Medical Office, Parking, Retail Store",Medical Office,281598.0,Parking,27597.0,68.0,564.2850000000001,6.3373279806556635,1,1,1
NonResidential,Small- and Mid-Sized Office,4649 Sunnyside Ave. N.,LAKE UNION,47.6641,-122.33118,1906,1.0,3.0,87262.0,0.0,87262.0,"K-12 School, Multifamily Housing, Office, Other - Entertainment/Public Assembly",Office,40943.0,K-12 School,18153.0,73.0,157.77,5.06745661408942,1,1,0
Nonresidential COS,Other,301 Mercer St.,DOWNTOWN,47.60192,-122.33282,1966,1.0,1.0,49680.0,0.0,49680.0,Other,Other,49680.0,Parking,11745.0,73.0,119.34,4.790321069792205,1,0,1
NonResidential,Supermarket / Grocery Store,1600 West Dravus,MAGNOLIA / QUEEN ANNE,47.64909,-122.37788,1961,1.0,1.0,25842.0,0.0,25842.0,Supermarket/Grocery Store,Supermarket/Grocery Store,25987.0,Parking,11745.0,35.0,237.54,5.474537011150523,1,1,0
NonResidential,Large Office,801 2nd Ave Suite 1300,DOWNTOWN,47.6037,-122.33447,1958,1.0,12.450000000000045,378525.0,84600.0,293925.0,"Office, Parking",Office,236827.0,Parking,83311.0,69.0,564.2850000000001,6.3373279806556635,1,0,1
NonResidential,Warehouse,4005 6th Ave S,GREATER DUWAMISH,47.56845,-122.32732,1963,1.0,1.0,100386.0,0.0,100386.0,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,50628.0,Other - Services,49758.0,73.0,95.93,4.573989068504517,1,1,0
NonResidential,Large Office,535 Terry Ave. North,LAKE UNION,47.62402,-122.33755,2009,1.0,5.0,184482.0,66234.0,118248.0,"Office, Other, Parking",Office,118016.0,Parking,66234.0,95.0,40.47,3.7249702742582897,1,1,0
NonResidential,Retail Store,1216 1st Ave.,DOWNTOWN,47.60683,-122.33771,1906,1.0,4.0,34680.0,0.0,34680.0,Retail Store,Retail Store,34680.0,Parking,11745.0,92.0,26.38,3.3098128198603027,1,1,0
NonResidential,Other,616 NE Northlake Place,NORTHEAST,47.65529,-122.32133,2006,1.0,6.0,143439.0,0.0,143439.0,"Other, Parking",Other,119570.0,Parking,23869.0,73.0,564.2850000000001,6.3373279806556635,1,1,0
NonResidential,Medical Office,3216 NE 45th Place,NORTHEAST,47.66183,-122.29264,1967,1.0,3.0,38378.0,0.0,38378.0,"Medical Office, Parking",Medical Office,35066.0,Parking,3312.0,86.0,53.73,4.0024120051558265,1,1,0
NonResidential,Small- and Mid-Sized Office,200 West Thomas St,MAGNOLIA / QUEEN ANNE,47.62115,-122.3597,1974,1.0,5.0,88062.0,20826.0,67236.0,"Office, Parking",Office,64752.0,Parking,21396.0,80.0,23.81,3.21124679770371,1,0,0
SPS-District K-12,K-12 School,1320 NW 75th St.,BALLARD,47.68359,-122.37308,1999,1.0,2.0,67235.0,0.0,67235.0,K-12 School,K-12 School,67235.0,Parking,11745.0,89.0,49.12,3.9144201300278674,1,1,0
NonResidential,Retail Store,13200 AURORA AVE N,NORTHWEST,47.707374,-122.34332,1967,1.0,1.0,114000.0,0.0,114000.0,"Retail Store, Supermarket/Grocery Store",Retail Store,57805.0,Supermarket/Grocery Store,56312.0,79.0,553.27,6.317651932644658,1,1,0
NonResidential,Small- and Mid-Sized Office,2100 24th Ave S,SOUTHEAST,47.58408,-122.30125,2003,1.0,3.0,99433.0,35752.0,63681.0,"Office, Parking",Office,63681.0,Parking,35752.0,63.0,34.14,3.559340082758951,1,0,0
NonResidential,Hotel,1400 6th Avenue,DOWNTOWN,47.61087,-122.33339,1982,1.0,12.450000000000045,399875.050000001,88607.50000000001,339128.9,"Hotel, Parking, Swimming Pool",Hotel,339005.65000000026,Parking,95742.6500000001,63.0,564.2850000000001,6.3373279806556635,1,1,1
NonResidential,Mixed Use Property,1531 Utah Ave S,GREATER DUWAMISH,47.58924,-122.33566,2009,1.0,6.0,286000.0,88607.50000000001,174226.0,"Distribution Center, Office, Other, Other - Recreation, Parking",Parking,111774.0,Office,95742.6500000001,73.0,445.62,6.101708121206741,1,1,0
